id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
56954,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,13,4,0,Analysis,1
84660,0.188532,tcp,-,FIN,10,6,642,268,79.562092,254,252,24526.3418,9505.017578,2,1,18.924,36.365398,1007.820593,60.189734,255,4163903208,2631840393,255,0.052407,0.006696,0.045711,64,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
74741,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,17,5,0,Analysis,1
10460,0.001071,udp,dns,CON,2,2,146,178,2801.120432,31,29,545284.75,664799.25,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,2,0,0,0,5,4,0,Normal,0
11639,1.005564,tcp,http,FIN,14,18,1684,10168,30.828471,31,29,12442.76856,76406.875,3,5,77.32469,59.122882,8765.802225,7676.201289,255,1306219393,1307391097,255,0.000594,0.000472,0.000122,120,565,1,3924,3,0,4,3,1,2,0,0,1,9,1,0,Normal,0
11772,50.004375,ospf,-,REQ,6,0,384,0,0.099991,1,0,51.195518,0.0,0,0,10000.877,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,0,2,1,2,1,0,0,0,1,2,0,Normal,0
35977,0.000956,udp,dns,CON,2,2,146,178,3138.075302,31,29,610878.6875,744769.875,0,0,0.007,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,2,0,0,0,4,1,0,Normal,0
55979,1.631917,tcp,-,FIN,10,8,686,354,10.417196,254,252,3029.565918,1519.685181,2,1,178.793444,219.480719,11300.52692,452.003844,255,2570668360,4238817808,255,0.152564,0.095549,0.057015,69,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
27321,1.022383,tcp,http,FIN,14,18,1684,10168,30.321319,31,29,12238.0752,75149.92188,3,5,78.614613,60.110294,8767.139438,7677.59348,255,1370080776,3521743225,255,0.000897,0.000506,0.000391,120,565,1,3924,3,0,2,1,1,1,0,0,1,5,4,0,Normal,0
67498,4e-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,40,2,14,14,1,39,0,0,0,14,39,0,Normal,0
18179,0.026648,tcp,-,FIN,64,66,3806,54798,4840.888643,31,29,1124887.375,16201741.0,7,26,0.42429,0.3996,22.16231,21.011424,255,4167762758,2018535756,255,0.000791,0.000665,0.000126,59,830,0,0,6,0,2,1,1,1,0,0,0,2,5,0,Normal,0
112035,4e-06,aris,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,5,0,0,0,3,4,0,Backdoor,1
3427,0.015576,tcp,-,FIN,16,18,1540,1644,2118.644024,31,29,741653.8125,797637.375,4,4,1.016333,0.890235,63.909084,1.691528,255,4077651289,1938794614,255,0.00055,0.000438,0.000112,96,91,0,0,7,0,8,6,1,6,0,0,0,8,9,0,Normal,0
2060,0.034806,tcp,-,FIN,28,42,2198,34406,1982.416927,31,29,487272.3438,7719819.0,5,15,1.276963,0.835976,73.675948,60.791164,255,2982554982,2990227058,255,0.000681,0.000527,0.000154,79,819,0,0,15,0,12,14,1,8,0,0,0,18,9,0,Normal,0
97146,0.8251,tcp,http,FIN,10,8,792,1286,20.603563,62,252,6913.101562,10917.46484,2,2,91.677778,100.556711,4773.031611,172.481031,255,2383372528,192368958,255,0.170498,0.095173,0.075325,79,161,1,241,3,1,2,2,2,3,0,0,4,2,3,0,Analysis,1
76201,0.454131,tcp,-,FIN,10,6,924,268,33.030116,254,252,14656.56348,3945.997803,2,1,50.346444,77.291,2442.286838,100.399133,255,386870169,380779317,255,0.119491,0.067669,0.051822,92,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
28686,0.224393,tcp,ftp-data,FIN,8,12,424,8824,84.672875,31,29,13226.79395,288386.9063,1,4,32.011714,20.355001,2052.217629,1621.334852,255,2405275121,366032127,255,0.000609,0.000485,0.000124,53,735,0,0,5,0,3,1,1,4,0,0,0,3,2,0,Normal,0
74921,39.977917,ospf,-,REQ,58,0,6264,0,1.425787,254,0,1231.880127,0.0,0,0,737.4435,0.0,889.305,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,6,1,1,1,1,0,0,0,3,1,0,Backdoor,1
145513,0.335794,tcp,-,FIN,10,6,708,268,44.670244,254,252,15199.79492,5336.60498,2,1,37.310444,50.125801,1784.256523,75.637016,255,2765424483,479798239,255,0.094877,0.047185,0.047692,71,45,0,0,2,1,1,1,1,1,0,0,0,19,1,0,Shellcode,1
10854,0.001048,udp,dns,CON,2,2,130,162,2862.595564,31,29,496183.2188,618320.625,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,2,1,1,3,0,0,0,1,2,0,Normal,0
66892,7e-06,udp,-,INT,2,0,452,0,142857.1409,254,0,258285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,226,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
48908,0.060733,udp,-,CON,4,2,228,91,82.327563,254,60,22524.82031,6059.308594,0,0,3.923,0.007,5.537353,0.0,0,0,0,0,0.0,0.0,0.0,57,46,0,0,1,0,2,1,1,1,0,0,0,9,1,0,Backdoor,1
24928,0.079173,udp,-,CON,4,4,568,312,88.413981,31,29,43044.97656,23644.42383,0,0,21.34,23.947,30.16659,33.856273,0,0,0,0,0.0,0.0,0.0,142,78,0,0,10,0,3,1,1,3,0,0,0,2,7,0,Normal,0
38225,0.001023,udp,dns,CON,2,2,130,162,2932.551349,31,29,508308.9063,633431.0625,0,0,0.006,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,1,1,1,2,0,0,0,1,5,0,Normal,0
166725,0.501311,tcp,-,FIN,10,10,548,468,37.900624,254,252,7883.330078,6734.342285,2,2,55.701222,50.334445,3691.030961,94.451156,255,3500340761,3526865845,255,0.094574,0.047562,0.047012,55,47,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
44689,1.024475,tcp,http,FIN,10,8,872,1352,16.593865,62,252,6129.969238,9237.902344,2,2,113.830556,134.573578,6469.086935,266.974312,255,443273008,3182475353,255,0.128896,0.045723,0.083173,87,169,0,0,3,1,1,1,1,3,0,0,0,8,3,0,Normal,0
18859,0.00103,udp,dns,CON,2,2,146,178,2912.621237,31,29,566990.25,691262.125,0,0,0.005,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,5,1,1,2,0,0,0,1,3,0,Normal,0
84743,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,5,4,4,14,0,0,0,5,12,0,Backdoor,1
48057,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,8,0,0,0,13,8,0,Analysis,1
100728,1.0088,tcp,-,FIN,60,14,68183,612,72.363202,254,252,531697.0625,4512.291504,27,1,17.081254,71.328617,1635.825379,97.121172,255,3770051733,1622162662,255,0.135814,0.081527,0.054287,1136,44,1,0,1,1,2,1,1,1,0,0,1,1,1,0,Normal,0
23316,0.048968,tcp,-,FIN,72,74,4238,63516,2961.117557,31,29,682895.0,10236563.0,7,30,0.685155,0.6715,39.98112,39.93859,255,4096031229,4096337255,255,0.000755,0.00061,0.000145,59,858,0,0,16,0,1,1,1,2,0,0,0,2,2,0,Normal,0
112890,0.603192,tcp,-,FIN,10,6,1194,268,24.867705,254,252,14257.48438,2970.861816,2,1,54.891,107.763797,2896.404038,148.400313,255,4055967241,3048669110,255,0.153277,0.064371,0.088906,119,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
17114,1.164991,tcp,http,FIN,14,18,1684,10168,26.609647,31,29,10739.99707,65950.72656,3,5,89.588387,68.474824,8902.131597,7794.74774,255,1062955617,3209311334,255,0.001043,0.000916,0.000127,120,565,1,3924,1,0,4,1,1,1,0,0,1,1,2,0,Normal,0
32463,0.01984,tcp,-,FIN,42,42,2646,23508,4183.4677,31,29,1041532.25,9253629.0,7,14,0.476268,0.4825,30.861123,0.827877,255,2930774481,804254515,255,0.000696,0.000536,0.00016,63,560,0,0,2,0,1,1,1,3,0,0,0,4,1,0,Normal,0
39422,0.014982,tcp,-,FIN,44,46,2766,27770,5940.46189,31,29,1443866.0,14506474.0,7,16,0.366275,0.33486,19.934938,18.591082,255,1602497944,3752380353,255,0.000689,0.000573,0.000116,63,604,0,0,12,0,3,1,1,3,0,0,0,3,3,0,Normal,0
71898,1e-06,merit-inp,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Analysis,1
38369,0.001056,udp,dns,CON,2,2,132,164,2840.909069,31,29,500000.0,621212.125,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,4,0,3,2,1,2,0,0,0,6,1,0,Normal,0
130260,0.783091,tcp,-,FIN,10,6,924,268,19.154862,254,252,8499.650391,2288.367432,2,1,83.713556,125.915398,4497.852477,195.755266,255,793237266,1219307179,255,0.268268,0.15351,0.114758,92,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
12712,0.013256,tcp,-,FIN,16,18,1540,1644,2489.438678,31,29,871454.4375,937235.9375,4,4,0.864,0.752941,59.699704,1.357539,255,1516417420,1522506357,255,0.000569,0.000453,0.000116,96,91,0,0,6,0,7,3,1,11,0,0,0,9,8,0,Normal,0
21563,0.001064,udp,dns,CON,2,2,146,178,2819.548997,31,29,548872.1875,669172.9375,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,1,0,0,0,3,1,0,Normal,0
88040,4e-06,udp,-,INT,2,0,1882,0,250000.0006,254,0,1882000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,941,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,Normal,0
23786,0.050868,tcp,-,FIN,72,74,4238,63516,2850.515012,31,29,657387.75,9854211.0,7,30,0.712,0.698569,41.143417,41.705557,255,136515370,136794185,255,0.000693,0.000562,0.000131,59,858,0,0,3,0,3,1,1,1,0,0,0,2,4,0,Normal,0
75358,2e-06,udp,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,4,4,1,7,0,0,0,4,7,0,Normal,0
47189,1.882942,tcp,-,FIN,112,24,135669,1042,71.696315,254,252,571267.75,4244.421875,53,1,16.785609,78.126867,1753.595161,99.544938,255,1246861875,989163819,255,0.149718,0.086016,0.063702,1211,43,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
139908,5e-06,dcn,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,4,6,0,Analysis,1
159601,1.627683,tcp,-,FIN,10,8,1078,354,10.444294,254,252,4772.427734,1523.638184,2,1,176.370667,219.340141,10870.98349,321.402719,255,3239393850,2120608297,255,0.158632,0.092271,0.066361,108,44,0,0,1,1,2,1,1,1,0,0,0,3,3,0,Shellcode,1
79828,0.331049,tcp,-,FIN,10,6,668,268,45.310514,254,252,14547.69531,5413.096191,2,1,32.409889,57.833,1767.006628,87.34782,255,2262866070,561216378,255,0.124224,0.041877,0.082347,67,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
80195,0.470033,tcp,http,FIN,10,6,854,268,31.912654,62,252,13088.44336,3812.498291,2,1,52.225889,74.179797,2604.662472,127.00043,255,3546389395,1108781443,255,0.154263,0.077668,0.076595,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Backdoor,1
594,1.503188,tcp,-,FIN,16,18,1540,1644,21.953342,31,29,7685.0,8265.100586,4,4,107.219574,85.587586,6360.84285,155.517422,255,999489103,3122430554,255,0.049049,0.048193,0.000856,96,91,0,0,4,0,12,4,1,2,0,0,0,4,10,0,Normal,0
22898,0.015827,tcp,-,FIN,48,50,2958,32642,6128.767242,31,29,1464333.125,16169836.0,7,18,0.329553,0.312388,18.411505,17.516684,255,476256699,2641198594,255,0.000655,0.000515,0.00014,62,653,0,0,6,0,1,1,1,1,0,0,0,3,4,0,Normal,0
70354,5e-06,mobile,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,4,3,0,Analysis,1
70816,9e-06,irtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,4,4,4,13,0,0,0,5,13,0,Analysis,1
39447,1.005804,tcp,http,FIN,12,18,1580,10168,28.832657,31,29,11525.10938,76388.64844,3,5,91.404999,59.13618,9530.646706,7675.23749,255,609723838,2756144726,255,0.00063,0.000488,0.000142,132,565,1,3924,2,0,5,1,1,4,0,0,1,9,1,0,Normal,0
83666,1.152796,tcp,-,FIN,10,8,522,354,14.746754,254,252,3261.63501,2151.29126,2,1,128.015222,147.226141,6983.136109,287.535656,255,3635991809,754701062,255,0.228056,0.12221,0.105846,52,44,0,0,4,1,1,1,1,2,0,0,0,1,2,0,Normal,0
43612,1.8479,tcp,ftp,FIN,12,12,698,682,12.446561,254,252,2770.712646,2710.103271,3,4,167.979551,161.285359,10176.67025,254.118219,255,2535468154,3987344497,255,0.154775,0.07376,0.081015,58,57,0,0,3,1,2,2,2,2,0,0,0,2,2,0,Normal,0
3228,0.019305,tcp,-,FIN,16,18,1540,1644,1709.401702,31,29,598394.1875,643563.8125,4,4,1.264867,1.109059,78.326078,2.198451,255,2069950896,4220844823,255,0.00056,0.000448,0.000112,96,91,0,0,11,0,12,6,1,6,0,0,0,9,12,0,Normal,0
2781,0.019859,tcp,-,FIN,16,18,1540,1644,1661.71516,31,29,581701.0,625610.5625,4,4,1.304067,1.212938,76.032934,2.336464,255,4070307250,1929390850,255,0.000564,0.000449,0.000115,96,91,0,0,8,0,12,6,1,8,0,0,0,9,13,0,Normal,0
579,1.142646,tcp,-,FIN,16,18,1540,1644,28.880337,31,29,10109.86816,10873.00879,4,4,76.153064,65.46175,4751.185864,126.462633,255,1119491107,3366038579,255,0.096031,0.095257,0.000774,96,91,0,0,13,0,17,13,1,10,0,0,0,14,16,0,Normal,0
6876,0.00432,tcp,-,FIN,22,14,1470,1728,8101.852166,31,29,2600000.0,2972222.25,5,4,0.205714,0.275462,12.603783,0.364804,255,3455404091,3455729443,255,0.000743,0.000615,0.000128,67,123,0,0,3,0,4,1,1,3,0,0,0,2,7,0,Normal,0
32701,1.470208,tcp,ftp,FIN,52,54,2934,3740,71.418464,31,29,15660.36816,19975.4043,11,15,28.82051,28.26325,1902.076666,63.50473,255,1048023854,3244147953,255,0.000645,0.000518,0.000127,56,69,0,0,3,0,6,1,1,4,1,1,0,3,2,0,Normal,0
25273,0.017885,tcp,-,FIN,48,50,2958,33044,5423.539426,31,29,1295834.5,14485435.0,7,18,0.381913,0.353755,0.0,20.984696,255,1034336662,1058591035,255,0.000688,0.000547,0.000141,62,661,0,0,4,0,6,1,1,2,0,0,0,2,2,0,Normal,0
80317,1e-06,sctp,-,INT,2,0,640,0,1000000.003,254,0,2560000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
31869,0.005993,tcp,-,FIN,18,18,4320,2456,5840.146612,31,29,5446354.0,3096946.25,7,7,0.334471,0.320471,18.425766,0.451447,255,2003652460,2007518245,255,0.000666,0.000537,0.000129,240,136,0,0,14,0,4,1,1,4,0,0,0,5,10,0,Normal,0
45116,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.688,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
107711,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,7,8,0,Backdoor,1
142034,4e-06,udp,-,INT,2,0,806,0,250000.0006,254,0,806000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,403,0,0,0,8,2,3,1,1,1,0,0,0,4,6,0,Shellcode,1
99202,0.827537,tcp,-,FIN,10,6,780,268,18.126078,254,252,6786.40332,2165.462158,2,1,89.560556,154.839406,5785.091478,269.0355,255,3734968879,2435382083,255,0.120173,0.053332,0.066841,78,45,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
107559,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Analysis,1
143049,0.539418,tcp,-,FIN,10,6,610,268,27.807749,254,252,8142.108887,3322.099121,2,1,56.536444,92.956602,2858.444266,141.996047,255,3320885445,3782182808,255,0.155486,0.074625,0.080861,61,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
29684,2.376056,tcp,ftp,FIN,52,54,2934,3742,44.190878,31,29,9690.007812,12366.71191,11,15,46.574822,44.809906,3330.22249,103.883172,255,975900005,3148544457,255,0.001244,0.001127,0.000117,56,69,0,0,2,0,3,1,1,5,1,1,0,5,1,0,Normal,0
47295,0.473331,tcp,-,FIN,10,6,534,268,31.690297,254,252,8129.617676,3785.934082,2,1,52.498444,76.343,2825.002574,135.673563,255,2877751450,3884831639,255,0.201103,0.091604,0.109499,53,45,0,0,5,1,2,2,1,4,0,0,0,2,4,0,Normal,0
19539,0.040319,tcp,-,FIN,64,66,3806,54798,3199.484159,31,29,743470.8125,10708202.0,7,26,0.644677,0.620516,37.008807,34.995971,255,4047369998,4043473436,255,0.000736,0.000597,0.000139,59,830,0,0,5,0,2,1,1,1,0,0,0,3,5,0,Normal,0
102719,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,4,4,5,0,0,0,6,5,0,Backdoor,1
95745,0.661656,tcp,http,FIN,10,10,804,1330,28.715827,62,252,8753.792969,14472.77734,2,2,73.517333,64.571555,4564.721941,110.757008,255,4027744985,1802483418,255,0.109361,0.05091,0.058451,80,133,1,220,6,1,2,2,1,5,0,0,1,2,5,0,Normal,0
30398,0.028262,tcp,smtp,FIN,52,42,37492,3380,3290.637543,31,29,10408605.0,934116.4375,18,8,0.546922,0.675219,31.627966,1.248526,255,605965229,2752479405,255,0.000717,0.000573,0.000144,721,80,0,0,1,0,4,1,1,1,0,0,0,2,1,0,Normal,0
108015,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.632,0.0,15.492015,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
28050,0.001098,udp,dns,CON,2,2,146,178,2732.24049,31,29,531876.125,648451.75,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,3,0,0,0,4,2,0,Normal,0
37557,0.001002,udp,dns,CON,2,2,146,178,2994.012136,31,29,582834.375,710578.875,0,0,0.002,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,2,1,1,0,0,0,7,2,0,Normal,0
47413,3.5e-05,udp,-,INT,2,0,1496,0,28571.42781,254,0,170971424.0,0.0,0,0,0.035,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,748,0,0,0,2,2,1,1,1,2,0,0,0,10,2,0,Normal,0
13070,0.177685,tcp,smtp,FIN,52,38,37152,3172,500.886421,31,29,1640566.25,139077.5938,18,8,3.477118,4.787919,441.793789,15.717042,255,34817569,35834308,255,0.000651,0.000529,0.000122,714,83,0,0,2,0,3,2,1,2,0,0,0,6,1,0,Normal,0
118889,0.674991,tcp,http,FIN,10,8,830,1170,25.185521,62,252,8853.451172,12136.45801,2,2,74.999,86.245711,4110.539843,134.347859,255,2852301775,303402616,255,0.142298,0.070575,0.071723,83,146,1,164,2,1,1,1,1,2,0,0,1,2,2,0,Analysis,1
143046,9e-06,udp,-,INT,2,0,110,0,111111.1072,254,0,48888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,55,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
52777,56.709965,ospf,-,INT,66,0,7128,0,1.146183,254,0,990.302124,0.0,0,0,872.460875,0.0,1090.813625,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Backdoor,1
10251,1.023785,tcp,smtp,FIN,52,42,37268,3380,90.839386,31,29,285622.4688,25786.66406,18,8,20.067274,24.958586,1658.606118,53.596848,255,3059219407,1077415312,255,0.000598,0.00048,0.000118,717,80,0,0,2,0,5,1,1,3,0,0,0,10,2,0,Normal,0
21345,0.087742,tcp,ssh,FIN,32,24,3728,5474,626.837769,31,29,329329.1563,478311.4063,7,7,2.830387,3.785043,254.90591,8.643752,255,1863609297,4013469638,255,0.000729,0.000562,0.000167,117,228,0,0,3,0,4,2,1,2,0,0,0,3,2,0,Normal,0
146333,0.860607,tcp,http,FIN,10,10,836,1248,22.07744,62,252,6999.710449,10448.43848,2,2,95.623,86.487109,6541.982728,136.574984,255,4206697562,1257181748,255,0.1286,0.060092,0.068508,84,125,1,174,3,1,1,1,1,3,0,0,4,1,3,0,Analysis,1
16265,0.00101,udp,dns,CON,2,2,130,162,2970.297008,31,29,514851.4688,641584.125,0,0,0.009,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,3,1,1,1,0,0,0,2,5,0,Normal,0
2073,0.018024,tcp,-,FIN,16,18,1540,1644,1830.892204,31,29,640923.25,689303.1875,4,4,1.1798,1.033177,71.71664,2.195593,255,657167822,661163759,255,0.000564,0.000454,0.00011,96,91,0,0,10,0,7,7,1,7,0,0,0,12,15,0,Normal,0
9227,0.772811,tcp,-,FIN,122,126,7816,15092,319.61243,31,29,80247.30469,154997.7969,30,32,6.4372,6.17852,432.178233,426.939297,255,2863154418,714560774,255,0.000624,0.000492,0.000132,64,120,0,0,4,0,4,1,1,1,0,0,0,1,8,0,Normal,0
43656,9.225517,tcp,-,FIN,10,8,926,354,1.842715,254,252,723.211487,268.819611,2,1,1017.447889,1292.470125,70149.46486,2103.5325,255,3992700292,3755255097,255,0.286334,0.178222,0.108112,93,44,0,0,2,1,2,2,2,2,0,0,0,2,2,0,Normal,0
624,0.00833,udp,dns,CON,2,2,132,164,360.144073,31,29,63385.35547,78751.50781,0,0,0.002,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,17,1,1,1,0,0,0,15,1,0,Normal,0
107661,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.74,0.0,10.954519,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
19367,0.033688,tcp,-,FIN,122,126,7814,14990,7331.987361,31,29,1840417.875,3531702.5,30,32,0.289791,0.26512,17.945236,15.030448,255,4270662512,4271593692,255,0.000694,0.000546,0.000148,64,119,0,0,3,0,4,1,1,2,0,0,0,4,3,0,Normal,0
109619,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,3,2,2,3,0,0,0,3,2,0,Backdoor,1
9729,1.146657,tcp,http,FIN,358,746,19098,1087890,961.926722,31,29,132873.2188,7579822.0,2,370,3.211009,1.538408,183.169605,111.726242,255,4067139530,4068148562,255,0.000666,0.00054,0.000126,53,1458,1,524288,5,0,2,1,1,2,0,0,1,4,1,0,Normal,0
29885,0.027878,tcp,-,FIN,48,50,2958,32642,3479.446224,31,29,831336.5625,9179999.0,7,18,0.585809,0.558367,35.060522,34.195595,255,2635337945,2661467731,255,0.000644,0.000515,0.000129,62,653,0,0,9,0,2,1,1,4,0,0,0,4,11,0,Normal,0
18125,0.001063,udp,dns,CON,2,2,146,178,2822.201463,31,29,549388.5625,669802.5,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,7,2,1,2,0,0,0,6,2,0,Normal,0
28658,0.004106,udp,-,CON,4,4,568,312,1704.822184,31,29,830004.875,455918.1563,0,0,1.068667,0.925333,1.503547,1.302255,0,0,0,0,0.0,0.0,0.0,142,78,0,0,12,0,2,1,1,4,0,0,0,3,5,0,Normal,0
63807,1.317139,tcp,http,FIN,10,10,868,1284,14.425205,62,252,4749.688477,7021.27832,2,2,146.236444,134.423672,8260.425593,224.148672,255,153065970,3493037105,255,0.262387,0.107318,0.155069,87,128,1,174,1,1,2,1,1,1,0,0,1,23,1,0,Analysis,1
24974,0.004358,udp,-,CON,4,4,568,312,1606.24135,31,29,782010.0625,429554.8438,0,0,1.162667,0.971333,1.634361,1.36943,0,0,0,0,0.0,0.0,0.0,142,78,0,0,10,0,3,1,1,3,0,0,0,6,9,0,Normal,0
106943,4e-06,igp,-,INT,2,0,180,0,250000.0006,254,0,180000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,7,2,7,7,7,7,0,0,0,7,7,0,Backdoor,1
73208,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,4,3,3,6,0,0,0,4,6,0,Analysis,1
44719,0.214155,tcp,-,FIN,10,6,534,268,70.042725,254,252,17968.29297,8367.770508,2,1,22.543556,37.838602,1140.156358,59.357211,255,2792924503,3091610845,255,0.056281,0.024959,0.031322,53,45,0,0,10,1,4,4,1,10,0,0,0,4,10,0,Normal,0
